,Brand,Model,Processor,Ram,OS,Storage,OrginalPrice,Discount,Price,Rating
526,['ASUS'],ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/4 GB Grap...,['AMD Ryzen 9 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,62,990",23% off,"₹1,24,990",4.8
527,['ASUS'],ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Window...,['AMD Ryzen 9 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,94,990",23% off,"₹1,49,990",
528,['Lenovo'],Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeF...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,95,890",11% off,"₹1,73,000",4.6
529,['ASUS'],ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX434FL-A5822T...,['Intel Core i5 Processor'],['8 GB LPDDR3 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],,,"₹1,05,990",5
530,['acer'],acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,,"['128 GB SSD for Reduced Boot Up Time and in Game LoadingUpgradable SSD Upto 512 GB and RAM', '8 GB DDR4 RAM']",['64 bit Windows 10 Operating System'],"['128 GB SSD', '1 TB HDD', '128 GB SSD']",,,"₹1,29,999",4.5
531,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
532,['DELL'],DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light La...,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']","₹55,534",16% off,"₹46,390",4
533,['HP'],HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹50,000",2% off,"₹48,900",4.3
534,['DELL'],DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹81,200",19% off,"₹64,990",4.6
535,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
536,['DELL'],DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],"['1 TB HDD', '256 GB SSD']","₹58,490",14% off,"₹49,999",4.4
537,['HP'],HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dv0054TU Thin and Light Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹79,990",8% off,"₹72,990",4.5
538,['DELL'],DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹82,685",24% off,"₹62,490",
539,['MSI'],MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,39,990",14% off,"₹1,19,990",4.6
540,['DELL'],DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹89,849",20% off,"₹71,690",4
541,['DELL'],DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹89,564",20% off,"₹70,799",4.6
542,['ASUS'],ASUS ZenBook 13 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX325EA-EG501TS Thin and Light La...,['Intel Core i5 Processor'],['8 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹98,990",29% off,"₹69,990",4.7
543,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
544,['ASUS'],ASUS Vivobook Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515FA-BR301T Laptop,['Intel Core i3 Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],"₹42,990",19% off,"₹34,800",
545,['Lenovo'],Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],,,"₹86,000",
546,['Lenovo'],Lenovo IdeaPad Slim 3 (2021) Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14 ALC 6 Thin...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹75,490",32% off,"₹50,990",4.5
547,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
548,['Lenovo'],Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop,['Intel Core i7 Processor'],['16 GB LPDDR3 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],,,"₹2,14,760",
549,['DELL'],DELL Ryzen 5 Dual Core 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3515 Laptop,['AMD Ryzen 5 Dual Core Processor'],['8 GB DDR4 RAM'],,"['1 TB HDD', '256 GB SSD']","₹65,610",17% off,"₹53,990",
550,['DELL'],DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3511 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']","₹64,360",2% off,"₹62,490",
551,['MSI'],MSI Katana GF66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,17,990",19% off,"₹94,990",4.6
552,['DELL'],DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) INSPIRON 3501 Thin and Light Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],"₹49,000",8% off,"₹44,999",4.1
553,['Lenovo'],Lenovo Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) Thinkpad P43s Thin and Light ...,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹2,44,801",46% off,"₹1,29,990",
554,['DELL'],DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],,,"₹1,01,681",
555,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
556,['DELL'],DELL 3000 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['1 TB HDD'],"₹55,506",20% off,"₹43,900",4.5
557,['ASUS'],ASUS Ryzen 9 Octa Core 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,['AMD Ryzen 9 Octa Core Processor'],['16 GB DDR4 RAM'],,['1 TB SSD'],"₹2,10,990",29% off,"₹1,49,000",
558,['ASUS'],ASUS Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,['Intel Core i9 Processor'],['32 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹3,26,990",19% off,"₹2,63,290",5
559,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
560,['ASUS'],ASUS AMD Rhyzen 5 5600U Ryzen 5 Octa Core 1115G4 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) UM325SA...,['AMD Ryzen 5 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,04,990",19% off,"₹84,880",
561,['Lenovo'],Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520s Laptop,['Intel Core i5 Processor'],['4 GB DDR4 RAM'],,['1 TB HDD'],"₹82,999",30% off,"₹57,999",
562,['Lenovo'],Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,17,490",31% off,"₹79,990",
563,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
564,['DELL'],DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 7490 Thin and Light Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹99,433",19% off,"₹79,999",4.3
565,['HP'],HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,52,042",17% off,"₹1,26,000",5
566,['DELL'],DELL Inspiron Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹1,11,529",23% off,"₹84,790",
567,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
568,['HP'],HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) 240 G8 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['1 TB HDD'],"₹55,200",18% off,"₹44,990",
569,['ASUS'],ASUS Zephyrus G14 Ryzen 7 Octa Core AMD Ryzen™ 7 5800HS 5th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB ...,['AMD Ryzen 7 Octa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,37,990",18% off,"₹1,12,990",
570,['LG'],LG Gram 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z90N Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹99,000",29% off,"₹69,990",4.6
571,['HP'],HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹1,51,133",9% off,"₹1,36,590",
572,['HP'],HP 15 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0082TX Laptop,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '128 GB SSD']",,,"₹1,16,941",
573,['MSI'],MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-473IN Notebook,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹78,990",10% off,"₹70,490",4.6
574,['ASUS'],ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],"['1 TB HDD', '256 GB SSD']","₹78,990",18% off,"₹63,990",
575,['ASUS'],ASUS Ryzen 7 Dual Core 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX GT...,['AMD Ryzen 7 Dual Core Processor'],['8 GB DDR4 RAM'],,['512 GB SSD'],"₹1,14,000",35% off,"₹73,500",
576,['DELL'],DELL Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,,['8 GB DDR3 RAM'],['64 bit Windows 10 Operating System'],['1 TB HDD'],"₹69,500",2% off,"₹68,090",1.6
577,['ASUS'],ASUS ZenBook 13 (2021) OLED Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX325EA-KG511TS Thin...,['Intel Core i5 Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,04,990",17% off,"₹86,990",4.6
578,['ASUS'],ASUS Ryzen 7 Octa Core 4th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX GTX1650-...,['AMD Ryzen 7 Octa Core Processor'],['8 GB DDR4 RAM'],,['512 GB SSD'],"₹96,990",16% off,"₹80,949",
579,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
580,['HP'],HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,92,977",15% off,"₹1,62,990",3.3
581,['ASUS'],ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,['Intel Core i7 Processor'],['16 GB LPDDR3 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹2,02,990",18% off,"₹1,65,990",
582,['ASUS'],ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,['AMD Ryzen 9 Octa Core Processor'],['32 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,94,990",26% off,"₹1,42,990",4.1
583,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
584,['ASUS'],ASUS Vivobook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹46,990",19% off,"₹37,990",
585,['Lenovo'],Lenovo ThinkPad Core i5 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lapt...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['512 GB HDD', '512 GB SSD']","₹1,46,680",14% off,"₹1,25,665",
586,['DELL'],DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light L...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],"['1 TB HDD', '256 GB SSD']","₹74,066",20% off,"₹59,190",
587,['MSI'],MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,39,990",14% off,"₹1,19,990",4.6
588,['ASUS'],ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,['AMD Ryzen 9 Octa Core Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,81,990",26% off,"₹1,32,990",4.7
589,['ASUS'],ASUS Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 10 Home) UM325SA-KG701TS Thin and Light Laptop,['AMD Ryzen 7 Octa Core Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,22,990",26% off,"₹90,990",3
590,['MSI'],MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['512 GB SSD', '512 GB SSD']","₹1,69,990",11% off,"₹1,49,990",4.1
591,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
592,['DELL'],DELL 3511 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 3511 Laptop,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],"['1 TB HDD', '256 GB SSD']","₹87,320",19% off,"₹69,900",
593,['DELL'],DELL Insprion 3511 Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) D560567WIN9B Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],,['1 TB HDD'],"₹48,990",12% off,"₹42,990",3.7
594,['HP'],HP Spectre x360 14 Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-ea0538TU Thin and L...,['Intel Core i5 Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],,,"₹1,46,194",
595,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
596,['ASUS'],ASUS VivoBook Ultra S14 Core i7 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) S433EA-AM7...,['Intel Core i7 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹96,990",19% off,"₹77,990",4.3
597,['Lenovo'],Lenovo IdeaPad 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) 14IGL05 Thin and Light Laptop,['Intel Celeron Dual Core Processor'],['4 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹39,090",1% off,"₹38,504",
598,['ASUS'],ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,,['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],"['1 TB HDD', '256 GB SSD']",,,"₹1,46,490",3
599,['MSI'],MSI Katana GF66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,17,990",19% off,"₹94,990",4.6
600,['Lenovo'],Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['256 GB SSD'],"₹56,590",25% off,"₹41,999",4.4
601,['ASUS'],ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and L...,['Intel Core i7 Processor'],['16 GB LPDDR3 RAM'],['64 bit Windows 10 Operating System'],['2 TB SSD'],,,"₹2,33,990",
602,['DELL'],DELL Ryzen 5 Quad Core - (8 GB/1 TB SSD/Windows 10) Inspiron3515 Laptop,['AMD Ryzen 5 Quad Core Processor'],['8 GB DDR4 RAM'],,['1 TB SSD'],"₹78,900",26% off,"₹57,900",
603,['Nokia'],Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹74,990",32% off,"₹50,990",5
604,['HP'],HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR3500TX Thin and Light ...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹69,918",4% off,"₹66,490",4.2
605,['DELL'],DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 3511 Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],,['512 GB SSD'],"₹88,400",16% off,"₹73,900",
606,['Lenovo'],Lenovo Ideapad S540 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S540-13IML Thin...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,15,900",36% off,"₹73,500",4.3
607,['Nokia'],Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,['Intel Core i5 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 11 Operating System'],['512 GB SSD'],"₹82,990",36% off,"₹52,790",
608,['ASUS'],ASUS VivoBook Ultra K14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) K413EA-EB523TS Laptop,['Intel Core i5 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹76,990",11% off,"₹67,890",
609,['Lenovo'],Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),['Intel Core i5 Processor'],['8 GB DDR3 RAM'],['64 bit Windows 8 Operating System'],['1 TB HDD'],,,"₹52,490",3.8
610,['DELL'],DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050T...,,['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,16,384",10% off,"₹1,03,990",4.3
611,['MSI'],MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹83,990",22% off,"₹64,990",4.6
612,['MSI'],MSI Modern 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) B11MOU-477IN Notebook,['Intel Core i3 Processor'],['8 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹55,990",17% off,"₹45,990",4.3
613,['MSI'],MSI Prestige 15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Prestige 15 A10SC-...,['Intel Core i7 Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['512 GB SSD'],"₹1,18,990",13% off,"₹1,02,890",4.2
614,['ASUS'],ASUS Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) M515UA-BQ512TS Thin and Light Laptop,['AMD Ryzen 5 Hexa Core Processor'],['8 GB DDR4 RAM'],,['512 GB SSD'],"₹69,990",25% off,"₹51,990",4.3
615,['MSI'],MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,['AMD Ryzen 7 Octa Core Processor'],['16 GB DDR4 RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,45,990",23% off,"₹1,10,990",4.7
616,['ASUS'],ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVID...,['AMD Ryzen 9 Octa Core Processor'],['16 GB LPDDR4X RAM'],['64 bit Windows 10 Operating System'],['1 TB SSD'],"₹1,75,990",28% off,"₹1,24,990",4.4
